action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,146863,[],CHEMBL700283,Compound was tested for the inhibition of cholesterol biosynthesis from [14C]- acetate in freshly isolated from human skin fibroblasts,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)P(=O)([O-])OCC/C=C(\C)CC/C=C(\C)CCC=C(C)C.[Na+],,,CHEMBL1125928,J Med Chem,1991,,CHEMBL54286,,CHEMBL1205114,4.92,0,http://www.openphacts.org/units/Nanomolar,97322,=,1,1,=,,IC50,nM,,12000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,12.0
,,147826,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccco1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL39399,,CHEMBL39399,4.89,0,http://www.openphacts.org/units/Nanomolar,59717,=,1,1,=,,IC50,nM,,12800.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,12.8
,,147960,[],CHEMBL700283,Compound was tested for the inhibition of cholesterol biosynthesis from [14C]- acetate in freshly isolated from human skin fibroblasts,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)P(=O)([O-])CCC/C=C(\C)CC/C=C(\C)CCC=C(C)C.[K+],,,CHEMBL1125928,J Med Chem,1991,,CHEMBL56913,,CHEMBL1205140,5.66,0,http://www.openphacts.org/units/Nanomolar,97314,=,1,1,=,,IC50,nM,,2200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,I50,uM,UO_0000065,,2.2
,,148517,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(C(=O)NCCCC[C@H](CC(=O)O)NC(=O)Cc2cccc3ccccc23)cc1,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL421850,,CHEMBL421850,7.75,0,http://www.openphacts.org/units/Nanomolar,319859,=,1,1,=,,IC50,nM,,18.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,18.0
,,148636,[],CHEMBL811521,Concentration required to reduce the proliferation of PHA stimulated human peripheral blood T lymphocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,C=Cc1cn(CCC(CO)CO)c(=O)[nH]c1=O,,,CHEMBL1133838,Bioorg Med Chem Lett,2001,,CHEMBL317723,,CHEMBL317723,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,184065,>,1,1,>,,IC50,ug.mL-1,,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,ug ml-1,UO_0000274,,50.0
,,148984,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NC(C)c1ccco1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL286465,,CHEMBL286465,4.68,0,http://www.openphacts.org/units/Nanomolar,59706,=,1,1,=,,IC50,nM,,21000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,21.0
,,148991,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N(Cc1cccs1)Cc1cccs1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL291021,,CHEMBL291021,4.8,0,http://www.openphacts.org/units/Nanomolar,59703,=,1,1,=,,IC50,nM,,16000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,16.0
,,149619,[],CHEMBL700866,Compound was tested for its ability to inhibit human neutrophil degranulation induced by LTB4,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C[C@@H](C)/C=C/C=C/C=C/[C@@H](O)CCCC(=O)O,,,CHEMBL1125981,Bioorg Med Chem Lett,1991,,CHEMBL53967,,CHEMBL53967,5.47,0,http://www.openphacts.org/units/Nanomolar,88405,=,1,1,=,,IC50,nM,,3400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.4
,,149862,[],CHEMBL823531,Inhibitory concentration was measured on human bladder cell line,F,,,BAO_0000190,BAO_0000218,organism-based format,,,,CHEMBL1126906,J Med Chem,1993,,CHEMBL2068467,Platinum complex,CHEMBL2068467,4.75,0,http://www.openphacts.org/units/Nanomolar,231029,=,1,1,=,,IC50,nM,,18000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,18.0
,,150136,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1cccs1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL431128,,CHEMBL431128,5.24,0,http://www.openphacts.org/units/Nanomolar,59704,=,1,1,=,,IC50,nM,,5700.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.7
,,150143,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCCc1ccsc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL288003,,CHEMBL288003,4.58,0,http://www.openphacts.org/units/Nanomolar,59712,=,1,1,=,,IC50,nM,,26000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,26.0
,,150731,[],CHEMBL695850,Inhibitory activity against thrombin (0.03 U/mL) induced aggregation in Human Platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,,,CHEMBL1123391,J Med Chem,1986,,CHEMBL174984,,CHEMBL174984,4.3,0,http://www.openphacts.org/units/Nanomolar,91211,=,1,1,=,,IC50,nM,,50000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,50.0
,,151469,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NC(C)Cc1ccsc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL38282,,CHEMBL38282,4.68,0,http://www.openphacts.org/units/Nanomolar,59701,=,1,1,=,,IC50,nM,,21000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,21.0
,,152080,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(S(=O)(=O)N[C@@H](CCCNC(=O)Cc2ccc(C(=N)N)cc2)C(=O)O)cc1,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL350808,,CHEMBL350808,4.51,0,http://www.openphacts.org/units/Nanomolar,319856,=,1,1,=,,IC50,nM,,31000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,31000.0
,,152631,[],CHEMBL872816,Inhibition of growth of human mammary carcinoma (MCF-7) cell line.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@@H](NC(C)=O)[C@@H](C)O,,,CHEMBL1134655,J Med Chem,2001,,CHEMBL121130,,CHEMBL121130,8.13,0,http://www.openphacts.org/units/Nanomolar,227930,=,1,1,=,,IC50,nM,,7.4,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,7.4
,,152646,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N(C)Cc1ccoc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1136766,J Med Chem,2003,,CHEMBL41226,,CHEMBL41226,,0,http://www.openphacts.org/units/Nanomolar,59698,=,1,1,=,,IC50,nM,,111000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,111.0
,,153862,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCc1ccoc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL290716,,CHEMBL290716,4.85,0,http://www.openphacts.org/units/Nanomolar,59697,=,1,1,=,,IC50,nM,,14000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,14.0
,,154459,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,Cc1ccc(S(=O)(=O)N[C@@H](CCCNC(=O)Cc2ccc(C(=N)N)cc2)CC(=O)O)cc1,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL349663,,CHEMBL349663,6.19,0,http://www.openphacts.org/units/Nanomolar,319865,=,1,1,=,,IC50,nM,,640.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,640.0
,,155011,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccoc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL39335,,CHEMBL39335,5.48,0,http://www.openphacts.org/units/Nanomolar,59716,=,1,1,=,,IC50,nM,,3300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.3
,,155619,[],CHEMBL763910,Cytotoxicity against normal PMBC cells in clonogenic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,,,CHEMBL1131833,Bioorg Med Chem Lett,1999,,CHEMBL53463,DOXORUBICIN,CHEMBL53463,4.41,0,http://www.openphacts.org/units/Nanomolar,134918,=,1,1,=,,IC50,nM,,39400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,39.4
,,157454,[],CHEMBL841656,Inhibition of growth of human mammary carcinoma (MCF-7) cell line that exhibits the MDR phenotype.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@H](C)N,,,CHEMBL1134655,J Med Chem,2001,,CHEMBL331191,,CHEMBL331191,5.82,0,http://www.openphacts.org/units/Nanomolar,227929,=,1,1,=,,IC50,nM,,1520.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,1520.0
,,159766,[],CHEMBL872816,Inhibition of growth of human mammary carcinoma (MCF-7) cell line.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@H](CO)NC(C)=O,,,CHEMBL1134655,J Med Chem,2001,,CHEMBL122187,,CHEMBL122187,8.21,0,http://www.openphacts.org/units/Nanomolar,227926,=,1,1,=,,IC50,nM,,6.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,6.2
,,160611,[],CHEMBL763910,Cytotoxicity against normal PMBC cells in clonogenic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)c1cccnc1SNC(=O)Nc1ncccn1,,,CHEMBL1131833,Bioorg Med Chem Lett,1999,,CHEMBL309813,,CHEMBL309813,4.87,0,http://www.openphacts.org/units/Nanomolar,134917,=,1,1,=,,IC50,nM,,13600.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,13.6
,,162311,[],CHEMBL841656,Inhibition of growth of human mammary carcinoma (MCF-7) cell line that exhibits the MDR phenotype.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)CN,,,CHEMBL1134655,J Med Chem,2001,,CHEMBL332978,,CHEMBL332978,5.17,0,http://www.openphacts.org/units/Nanomolar,227923,=,1,1,=,,IC50,nM,,6730.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,6730.0
,,164275,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)CC(=O)N[C@@H](CCCNC(=O)Cc1ccc(C(=N)N)cc1)CC(=O)O,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL162505,,CHEMBL162505,7.0,0,http://www.openphacts.org/units/Nanomolar,319866,=,1,1,=,,IC50,nM,,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,100.0
,,164440,[],CHEMBL699345,Residual elastase activity was evaluated after incubation with human whole blood for 30 min,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CN(C(=O)/C=C/CN3CCCCC3)C[C@H]12.Cl,,,CHEMBL1134009,Bioorg Med Chem Lett,2001,,CHEMBL556197,,CHEMBL1196234,5.85,0,http://www.openphacts.org/units/Nanomolar,338159,=,1,1,=,,IC50,nM,,1400.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.4
,,164816,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCc1ccsc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL284300,,CHEMBL284300,5.52,0,http://www.openphacts.org/units/Nanomolar,59720,=,1,1,=,,IC50,nM,,3000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,3.0
,,166072,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccoc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL434778,,CHEMBL434778,6.1,0,http://www.openphacts.org/units/Nanomolar,59722,=,1,1,=,,IC50,nM,,800.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.8
,,166079,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1cccn1C,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL417158,,CHEMBL417158,5.3,0,http://www.openphacts.org/units/Nanomolar,59718,=,1,1,=,,IC50,nM,,5000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.0
,,166692,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)CC(=O)N[C@H](CCCCNC(=O)c1ccc(C(=N)N)cc1)CC(=O)O,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL161932,,CHEMBL161932,7.82,0,http://www.openphacts.org/units/Nanomolar,319858,=,1,1,=,,IC50,nM,,15.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,15.0
,,167332,[],CHEMBL702317,Ability to inhibit lipopolysaccharide (LPS) induced PGE-2 production was determined by human whole blood assay.,F,,,BAO_0000190,BAO_0000218,organism-based format,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,,,CHEMBL1133620,J Med Chem,2000,,CHEMBL325755,,CHEMBL325755,6.7,0,http://www.openphacts.org/units/Nanomolar,203200,=,1,1,=,,IC50,nM,,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.2
,,167360,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccsc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL37297,,CHEMBL37297,5.3,0,http://www.openphacts.org/units/Nanomolar,59719,=,1,1,=,,IC50,nM,,5000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.0
,,167367,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NC(C)Cc1cccs1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL37089,,CHEMBL37089,4.66,0,http://www.openphacts.org/units/Nanomolar,59713,=,1,1,=,,IC50,nM,,22000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,22.0
,,168479,[],CHEMBL872816,Inhibition of growth of human mammary carcinoma (MCF-7) cell line.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(=O)[C@H](C)NC(C)=O,,,CHEMBL1134655,J Med Chem,2001,,CHEMBL120186,,CHEMBL120186,8.0,0,http://www.openphacts.org/units/Nanomolar,227928,=,1,1,=,,IC50,nM,,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,10.0
,,168633,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccsc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL36998,,CHEMBL36998,5.89,0,http://www.openphacts.org/units/Nanomolar,59702,=,1,1,=,,IC50,nM,,1300.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.3
,,169439,[],CHEMBL699345,Residual elastase activity was evaluated after incubation with human whole blood for 30 min,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)[C@H]1C(=O)N(S(C)(=O)=O)[C@H]2CN(C(=O)/C=C/CN3CCCCC3)CC12.Cl,,,CHEMBL1134009,Bioorg Med Chem Lett,2001,,CHEMBL534687,,CHEMBL1187972,5.75,0,http://www.openphacts.org/units/Nanomolar,338157,=,1,1,=,,IC50,nM,,1800.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,1.8
,,170377,[],CHEMBL695850,Inhibitory activity against thrombin (0.03 U/mL) induced aggregation in Human Platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(C[C@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1123391,J Med Chem,1986,,CHEMBL1788319,,CHEMBL1788319,,0,http://www.openphacts.org/units/Nanomolar,91214,=,1,1,=,,IC50,nM,,150000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,150.0
,,170475,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(CCS(=O)(=O)N[C@H](CCCCNC(=O)c2ccc(C(=N)N)cc2)CC(=O)O)cc1,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL162379,,CHEMBL162379,7.1,0,http://www.openphacts.org/units/Nanomolar,319860,=,1,1,=,,IC50,nM,,79.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,79.0
,,170981,[],CHEMBL702317,Ability to inhibit lipopolysaccharide (LPS) induced PGE-2 production was determined by human whole blood assay.,F,,,BAO_0000190,BAO_0000218,organism-based format,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccn2)cc1,,,CHEMBL1133620,J Med Chem,2000,,CHEMBL107600,,CHEMBL107600,6.62,0,http://www.openphacts.org/units/Nanomolar,203187,=,1,1,=,,IC50,nM,,240.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,0.24
,,172207,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccco1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL39460,,CHEMBL39460,5.3,0,http://www.openphacts.org/units/Nanomolar,59696,=,1,1,=,,IC50,nM,,5000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,5.0
,,172214,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1cccs1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL285061,,CHEMBL285061,4.72,0,http://www.openphacts.org/units/Nanomolar,59714,=,1,1,=,,IC50,nM,,19000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,19.0
,,172915,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)CNC(=O)[C@@H](CCCNC(=O)Cc1ccc(C(=N)N)cc1)CC(=O)O,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL162226,,CHEMBL162226,6.02,0,http://www.openphacts.org/units/Nanomolar,319864,=,1,1,=,,IC50,nM,,950.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,950.0
,,173286,[],CHEMBL820341,Inhibition of growth of human mammary carcinoma (MCF-7) cell line.,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1F,,,CHEMBL1134655,J Med Chem,2001,,CHEMBL79280,BATABULIN,CHEMBL79280,7.34,0,http://www.openphacts.org/units/Nanomolar,227925,=,1,1,=,,IC50,nM,,46.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,46.0
,,174082,[],CHEMBL811522,Concentration required to reduce the proliferation of PHA stimulated human peripheral blood T lymphocytes to 50% of untreated PHA Stimulated control,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,,,CHEMBL1133838,Bioorg Med Chem Lett,2001,,CHEMBL141,LAMIVUDINE,CHEMBL141,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,184060,>,1,1,>,,IC50,ug.mL-1,,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,ug ml-1,UO_0000274,,50.0
,,174418,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(O)cc1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL39878,,CHEMBL39878,5.4,0,http://www.openphacts.org/units/Nanomolar,59700,=,1,1,=,,IC50,nM,,4000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,4.0
,,175169,[],CHEMBL694769,Tested in vitro for the inhibition of ADP-induced aggregation of human blood platelets,F,,,BAO_0000190,BAO_0000218,organism-based format,N=C(N)c1ccc(CC(=O)NCCC[C@@H](CC(=O)O)NC(=O)CCC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)cc1,,,CHEMBL1129882,Bioorg Med Chem Lett,1997,,CHEMBL164528,,CHEMBL164528,7.21,0,http://www.openphacts.org/units/Nanomolar,319862,=,1,1,=,,IC50,nM,,61.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,nM,UO_0000065,,61.0
,,175782,[],CHEMBL818671,Inhibition of anandamide transport(ANT) was determined against human lymphoma U937 cell using [3H]anandamide as radioligand,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC1CCCO1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL287364,,CHEMBL287364,4.75,0,http://www.openphacts.org/units/Nanomolar,59699,=,1,1,=,,IC50,nM,,18000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,18.0
,,177016,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)SCc1ccco1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL40065,,CHEMBL40065,5.05,0,http://www.openphacts.org/units/Nanomolar,59723,=,1,1,=,,IC50,nM,,9000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,9.0
,,177029,[],CHEMBL818672,Inhibition of [3H]anandamide transport(ANT) in human lymphoma U937 cell,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCCc1cccs1,,,CHEMBL1136766,J Med Chem,2003,,CHEMBL36708,,CHEMBL36708,4.92,0,http://www.openphacts.org/units/Nanomolar,59715,=,1,1,=,,IC50,nM,,12000.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,uM,UO_0000065,,12.0
,,177865,[],CHEMBL811521,Concentration required to reduce the proliferation of PHA stimulated human peripheral blood T lymphocytes,F,,,BAO_0000190,BAO_0000218,organism-based format,C=Cc1cn(COC(CO)CO)c(=O)[nH]c1=O,,,CHEMBL1133838,Bioorg Med Chem Lett,2001,,CHEMBL99533,,CHEMBL99533,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,184062,>,1,1,>,,IC50,ug.mL-1,,50.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,,,IC50,ug ml-1,UO_0000274,,50.0
