activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value
559764,CHEMBL769658,The compound was evaluated for prostaglandin E2 inhibition using recombinant Prostaglandin G/H synthase 2,COC1(c2cc(F)cc(OCc3nc(-c4ccc(F)cc4)c(S(N)(=O)=O)o3)c2)CCOCC1,,,CHEMBL1135226,Bioorg Med Chem Lett,2002.0,CHEMBL348825,,CHEMBL348825,,325420,<,1,1,<,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
560973,CHEMBL769645,Inhibitory concentration against Prostaglandin G/H synthase 2,CC1C(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)ON1C,,,CHEMBL1134577,J Med Chem,2001.0,CHEMBL322240,,CHEMBL322240,7.5,184470,=,1,1,=,,IC50,nM,31.6,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.0316
576648,CHEMBL769658,The compound was evaluated for prostaglandin E2 inhibition using recombinant Prostaglandin G/H synthase 2,COC1(c2cc(F)cc(OCc3cc(-c4ccc(Cl)cc4)n(S(N)(=O)=O)n3)c2)CCOCC1,,,CHEMBL1135226,Bioorg Med Chem Lett,2002.0,CHEMBL349370,,CHEMBL349370,,325418,<,1,1,<,,IC50,nM,100.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.1
583865,CHEMBL769657,The compound was evaluated for its inhibitory activity against Prostaglandin G/H synthase 2 using osteosarcomes cells,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(C)(=O)=O)cc4)n3)c2)CCOCC1,,,CHEMBL1135226,Bioorg Med Chem Lett,2002.0,CHEMBL423638,,CHEMBL423638,7.3,325417,=,1,1,=,,IC50,nM,50.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.05
591803,CHEMBL769645,Inhibitory concentration against Prostaglandin G/H synthase 2,CC1C(c2ccccc2)=C(c2ccc(S(C)(=O)=O)cc2)ON1C,,,CHEMBL1134577,J Med Chem,2001.0,CHEMBL444805,,CHEMBL444805,8.38,184462,=,1,1,=,,IC50,nM,4.2,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.0042
608911,CHEMBL768960,Inhibitory activity against human recombinant Prostaglandin G/H synthase 2,NS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1,,,CHEMBL1128095,Bioorg Med Chem Lett,1995.0,CHEMBL316823,,CHEMBL316823,8.1,184206,=,1,1,=,,IC50,nM,8.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.008
608915,CHEMBL768960,Inhibitory activity against human recombinant Prostaglandin G/H synthase 2,COc1ccc(-c2cscc2-c2ccc(S(N)(=O)=O)cc2)cc1F,,,CHEMBL1128095,Bioorg Med Chem Lett,1995.0,CHEMBL97874,,CHEMBL97874,8.05,184203,=,1,1,=,,IC50,nM,9.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.009
617876,CHEMBL768960,Inhibitory activity against human recombinant Prostaglandin G/H synthase 2,COc1ccc(-c2cscc2-c2ccc(S(C)(=O)=O)cc2)cc1F,,,CHEMBL1128095,Bioorg Med Chem Lett,1995.0,CHEMBL100422,,CHEMBL100422,7.52,184205,=,1,1,=,,IC50,nM,30.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.03
633142,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc([N+](=O)[O-])cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL282415,,CHEMBL282415,7.92,37379,=,1,1,=,,IC50,nM,12.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,12.0
633144,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc([N+](=O)[O-])cc3)cs1)c(C)n2C(=O)c1ccc(Br)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL26829,,CHEMBL26829,8.15,37388,=,1,1,=,,IC50,nM,7.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,7.0
634266,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc(Br)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL423296,,CHEMBL423296,9.52,37378,=,1,1,=,,IC50,nM,0.3,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,0.3
634268,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc4ccccc4c3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL282015,,CHEMBL282015,8.15,37402,=,1,1,=,,IC50,nM,7.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,7.0
644054,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc(Cl)cc3)cs1)c(C)n2C(=O)c1ccc(Br)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL28220,,CHEMBL28220,8.15,37390,=,1,1,=,,IC50,nM,7.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,7.0
646319,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3cccc(Br)c3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL24407,,CHEMBL24407,8.1,37409,=,1,1,=,,IC50,nM,8.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,8.0
651086,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3csc4ccccc34)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL28155,,CHEMBL28155,9.0,37403,=,1,1,=,,IC50,nM,1.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,1.0
652346,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc(Cl)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL27875,,CHEMBL27875,7.85,37380,=,1,1,=,,IC50,nM,14.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,14.0
654673,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc(C(=O)O)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL281513,,CHEMBL281513,6.92,37383,=,1,1,=,,IC50,nM,120.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,120.0
655989,CHEMBL768965,Inhibitory activity against prostaglandin G/H synthase 2 (COX-2).,CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CC3(CC3)C2)cc1,,,CHEMBL1129290,J Med Chem,1996.0,CHEMBL329999,,CHEMBL329999,8.7,162942,=,1,1,=,,IC50,nM,2.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.002
659626,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc(F)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL283660,,CHEMBL283660,7.92,37381,=,1,1,=,,IC50,nM,12.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,12.0
659708,CHEMBL768965,Inhibitory activity against prostaglandin G/H synthase 2 (COX-2).,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CC3(CC3)C2)cc1,,,CHEMBL1129290,J Med Chem,1996.0,CHEMBL330314,,CHEMBL330314,9.0,162950,=,1,1,=,,IC50,nM,1.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.001
669655,CHEMBL769647,Inhibitory concentration against human recombinant Prostaglandin G/H synthase 2 cloned and expressed in baculovirus (Sf9),COc1ccc2c(c1)c(Cc1nc(-c3ccc(Br)cc3)cs1)c(C)n2C(=O)c1ccc(Br)cc1,,,CHEMBL1134068,Bioorg Med Chem Lett,2001.0,CHEMBL27982,,CHEMBL27982,7.52,37391,=,1,1,=,,IC50,nM,30.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,nM,UO_0000065,30.0
672037,CHEMBL665716,In vitro inhibition of PGE-2 generation by LPS-stimulated monocytes isolated from human blood.,CCc1cc(/C=C/S(N)(=O)=O)cc(C(=O)c2ccccc2)c1,,,CHEMBL1136059,Bioorg Med Chem Lett,2002.0,CHEMBL151128,,CHEMBL151128,6.7,294070,=,1,1,=,,IC50,nM,200.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.2
674820,CHEMBL769648,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,,CHEMBL1135018,Bioorg Med Chem Lett,2002.0,CHEMBL283178,,CHEMBL283178,8.05,166438,=,1,1,=,,IC50,nM,9.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.009
678804,CHEMBL762917,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)OCO3)cc1,,,CHEMBL1129066,J Med Chem,1996.0,CHEMBL298729,,CHEMBL298729,7.08,91741,=,1,1,=,,IC50,nM,83.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.083
679947,CHEMBL762917,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,,,CHEMBL1129066,J Med Chem,1996.0,CHEMBL299251,,CHEMBL299251,6.77,91724,=,1,1,=,,IC50,nM,170.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.17
681241,CHEMBL769648,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(F)c2-c2ccccc2)cc1,,,CHEMBL1135018,Bioorg Med Chem Lett,2002.0,CHEMBL29766,,CHEMBL29766,8.77,166427,=,1,1,=,,IC50,nM,1.7,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.0017
686898,CHEMBL769648,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,N#Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)c1Cl,,,CHEMBL1135018,Bioorg Med Chem Lett,2002.0,CHEMBL29840,,CHEMBL29840,8.0,166412,=,1,1,=,,IC50,nM,10.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.01
688201,CHEMBL769648,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1C,,,CHEMBL1135018,Bioorg Med Chem Lett,2002.0,CHEMBL28913,,CHEMBL28913,8.43,166428,=,1,1,=,,IC50,nM,3.7,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.0037
693390,CHEMBL762917,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,,,CHEMBL1129066,J Med Chem,1996.0,CHEMBL292413,,CHEMBL292413,7.29,91723,=,1,1,=,,IC50,nM,51.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.051
706891,CHEMBL665716,In vitro inhibition of PGE-2 generation by LPS-stimulated monocytes isolated from human blood.,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,,CHEMBL1136059,Bioorg Med Chem Lett,2002.0,CHEMBL571,KETOPROFEN,CHEMBL571,7.58,294058,=,1,1,=,,IC50,nM,26.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.026
710786,CHEMBL769648,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,CN(C)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,,,CHEMBL1135018,Bioorg Med Chem Lett,2002.0,CHEMBL29899,,CHEMBL29899,8.24,166410,=,1,1,=,,IC50,nM,5.7,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.0057
722495,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2sc3nc(C(F)(F)F)nn3c2-c2ccccc2)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL156482,,CHEMBL156482,8.52,307110,=,1,1,=,,IC50,nM,3.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.003
722498,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CC(C)c1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL348115,,CHEMBL348115,7.96,307107,=,1,1,=,,IC50,nM,11.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.011
722978,CHEMBL655563,Inhibition of recombinant human prostaglandin G/H synthase 2 (COX-2),CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,,,CHEMBL1132622,J Med Chem,1999.0,CHEMBL12532,,CHEMBL12532,6.82,19170,=,1,1,=,,IC50,nM,150.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.15
726614,CHEMBL655563,Inhibition of recombinant human prostaglandin G/H synthase 2 (COX-2),CC(C)(C)c1cc(-c2nsc(NC#N)n2)cc(C(C)(C)C)c1O,,,CHEMBL1132622,J Med Chem,1999.0,CHEMBL17229,,CHEMBL17229,7.33,19139,=,1,1,=,,IC50,nM,47.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.047
727463,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)c(F)c2)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL348645,,CHEMBL348645,7.32,307103,=,1,1,=,,IC50,nM,48.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.048
728599,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,C=Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL157714,,CHEMBL157714,8.22,307111,=,1,1,=,,IC50,nM,6.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.006
730222,CHEMBL655563,Inhibition of recombinant human prostaglandin G/H synthase 2 (COX-2),CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,,,CHEMBL1132622,J Med Chem,1999.0,CHEMBL279801,,CHEMBL279801,6.85,19169,=,1,1,=,,IC50,nM,140.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.14
730906,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccccc2)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL158316,,CHEMBL158316,8.0,307108,=,1,1,=,,IC50,nM,10.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.01
732129,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2ccc(F)cc2)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL156493,,CHEMBL156493,7.44,307104,=,1,1,=,,IC50,nM,36.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.036
734961,CHEMBL655563,Inhibition of recombinant human prostaglandin G/H synthase 2 (COX-2),CC(C)(C)c1cc(-c2noc(NC#N)n2)cc(C(C)(C)C)c1O,,,CHEMBL1132622,J Med Chem,1999.0,CHEMBL16981,,CHEMBL16981,7.19,19138,=,1,1,=,,IC50,nM,64.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.064
737056,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL348087,,CHEMBL348087,7.7,307112,=,1,1,=,,IC50,nM,20.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.02
741048,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cc(F)cc(F)c2)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL155980,,CHEMBL155980,7.1,307102,=,1,1,=,,IC50,nM,80.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.08
742424,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CCc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2n1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL156399,,CHEMBL156399,7.82,307109,=,1,1,=,,IC50,nM,15.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.015
743784,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cccc(F)c2)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL157820,,CHEMBL157820,7.66,307095,=,1,1,=,,IC50,nM,22.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.022
746364,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2sc3nc(C(F)(F)F)nn3c2-c2cccc(F)c2)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL155927,,CHEMBL155927,7.89,307099,=,1,1,=,,IC50,nM,13.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.013
747546,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,Cc1nc2sc(-c3ccc(S(C)(=O)=O)cc3)c(-c3cccc(F)c3)n2n1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL348104,,CHEMBL348104,6.82,307100,=,1,1,=,,IC50,nM,150.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.15
747550,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,Cc1cccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)sc3nc(C(F)(F)F)nn23)c1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL421826,,CHEMBL421826,8.52,307098,=,1,1,=,,IC50,nM,3.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.003
750074,CHEMBL769656,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3ncnn23)cc1,,,CHEMBL1129864,Bioorg Med Chem Lett,1997.0,CHEMBL346094,,CHEMBL346094,7.5,307097,=,1,1,=,,IC50,nM,32.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.032
755760,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ncc(Cl)cc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL110824,,CHEMBL110824,7.4,203844,=,1,1,=,,IC50,nM,40.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.04
755763,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ccc(Br)cn2)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL322703,,CHEMBL322703,7.7,203840,=,1,1,=,,IC50,nM,20.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.02
756850,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ccc(Cl)cn2)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL320585,,CHEMBL320585,7.7,203847,=,1,1,=,,IC50,nM,20.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.02
759085,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ccc3[nH]ccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL322276,,CHEMBL322276,7.52,203856,=,1,1,=,,IC50,nM,30.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.03
761305,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ccccn2)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL110822,,CHEMBL110822,6.92,203848,=,1,1,=,,IC50,nM,120.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.12
768942,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ccc3sccc3c2)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL108512,,CHEMBL108512,7.7,203836,=,1,1,=,,IC50,nM,20.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.02
771041,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ccc(F)cn2)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL107706,,CHEMBL107706,7.4,203841,=,1,1,=,,IC50,nM,40.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.04
773460,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CC1(C)OC(=O)C(Oc2ncccc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL322807,,CHEMBL322807,7.05,203845,=,1,1,=,,IC50,nM,90.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.09
774771,CHEMBL763090,In vitro inhibitory concentration of compound required to inhibit Prostaglandin G/H synthase 2 enzyme was determined,CC(=O)Oc1ccccc1C1=C(c2ccc(S(C)(=O)=O)cc2)COC1=O,,,CHEMBL1135351,Bioorg Med Chem Lett,2002.0,CHEMBL328616,,CHEMBL328616,8.46,170991,=,1,1,=,,IC50,nM,3.5,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.0035
775775,CHEMBL664079,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,Cc1ccc(OC2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(C)OC2=O)nc1,,,CHEMBL1131878,Bioorg Med Chem Lett,1999.0,CHEMBL320111,,CHEMBL320111,6.82,203843,=,1,1,=,,IC50,nM,150.0,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.15
775914,CHEMBL763090,In vitro inhibitory concentration of compound required to inhibit Prostaglandin G/H synthase 2 enzyme was determined,CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)cc1,,,CHEMBL1135351,Bioorg Med Chem Lett,2002.0,CHEMBL93372,,CHEMBL93372,8.9,170998,=,1,1,=,,IC50,nM,1.26,CHEMBL230,Homo sapiens,Cyclooxygenase-2,9606,IC50,uM,UO_0000065,0.00126
